time,Network.host[0].spi.setRxMode_time:vector
0.000049999999,5e-005
0.002912333562,5e-005
0.005104333561,5e-005
0.00729633356,5e-005
0.009488333559,5e-005
0.011680333558,5e-005
0.013872333557,5e-005
0.016064333556,5e-005
0.018256333555,5e-005
0.020448333554,5e-005
0.022640333553,5e-005
0.024832333552,5e-005
0.027024333551,5e-005
0.02921633355,5e-005
0.031408333549,5e-005
0.033600333548,5e-005
0.035792333547,5e-005
0.037984333546,5e-005
0.040176333545,5e-005
0.042368333544,5e-005
0.044560333543,5e-005
0.046752333542,5e-005
0.048944333541,5e-005
0.05113633354,5e-005
0.053328333539,5e-005
0.055520333538,5e-005
0.057712333537,5e-005
0.059904333536,5e-005
0.062096333535,5e-005
0.064288333534,5e-005
0.066480333533,5e-005
0.068672333532,5e-005
0.070864333531,5e-005
0.07305633353,5e-005
0.075248333529,5e-005
0.077440333528,5e-005
0.079632333527,5e-005
0.081824333526,5e-005
0.084016333525,5e-005
0.086208333524,5e-005
0.088400333523,5e-005
0.090592333522,5e-005
0.092784333521,5e-005
0.09497633352,5e-005
0.097168333519,5e-005
0.099360333518,5e-005
0.101552333517,5e-005
0.103744333516,5e-005
0.105936333515,5e-005
0.108128333514,5e-005
0.110320333513,5e-005
0.112512333512,5e-005
0.114704333511,5e-005
0.11689633351,5e-005
0.119088333509,5e-005
0.121280333508,5e-005
0.123472333507,5e-005
0.125664333506,5e-005
0.127856333505,5e-005
0.130048333504,5e-005
0.132240333503,5e-005
0.134432333502,5e-005
0.136624333501,5e-005
0.1388163335,5e-005
0.141008333499,5e-005
0.143200333498,5e-005
0.145392333497,5e-005
0.147584333496,5e-005
0.149776333495,5e-005
0.151968333494,5e-005
0.154160333493,5e-005
0.156352333492,5e-005
0.158544333491,5e-005
0.16073633349,5e-005
0.162928333489,5e-005
0.165120333488,5e-005
0.167312333487,5e-005
0.169504333486,5e-005
0.171696333485,5e-005
0.173888333484,5e-005
0.176080333483,5e-005
0.178272333482,5e-005
0.180464333481,5e-005
0.18265633348,5e-005
0.184848333479,5e-005
0.187040333478,5e-005
0.189232333477,5e-005
0.191424333476,5e-005
0.193616333475,5e-005
0.195808333474,5e-005
0.198000333473,5e-005
0.200192333472,5e-005
0.202384333471,5e-005
0.20457633347,5e-005
0.206768333469,5e-005
0.208960333468,5e-005
0.211152333467,5e-005
0.213344333466,5e-005
0.215536333465,5e-005
0.217728333464,5e-005
0.219920333463,5e-005
0.222112333462,5e-005
0.224304333461,5e-005
0.22649633346,5e-005
0.228688333459,5e-005
0.230880333458,5e-005
0.233072333457,5e-005
0.235264333456,5e-005
0.237456333455,5e-005
0.239648333454,5e-005
0.241840333453,5e-005
0.244032333452,5e-005
0.246224333451,5e-005
0.24841633345,5e-005
0.250608333449,5e-005
0.252800333448,5e-005
0.254992333447,5e-005
0.257184333446,5e-005
0.259376333445,5e-005
0.261568333444,5e-005
0.263760333443,5e-005
0.265952333442,5e-005
0.268144333441,5e-005
0.27033633344,5e-005
0.272528333439,5e-005
0.274720333438,5e-005
0.276912333437,5e-005
0.279104333436,5e-005
0.281296333435,5e-005
0.283488333434,5e-005
0.285680333433,5e-005
0.287872333432,5e-005
0.290064333431,5e-005
0.29225633343,5e-005
0.294448333429,5e-005
0.296640333428,5e-005
0.298832333427,5e-005
0.301024333426,5e-005
0.303216333425,5e-005
0.305408333424,5e-005
0.307600333423,5e-005
0.309792333422,5e-005
0.311984333421,5e-005
0.31417633342,5e-005
0.316368333419,5e-005
0.318560333418,5e-005
0.320752333417,5e-005
0.322944333416,5e-005
0.325136333415,5e-005
0.327328333414,5e-005
0.329520333413,5e-005
0.331712333412,5e-005
0.333904333411,5e-005
0.33609633341,5e-005
0.338288333409,5e-005
0.340480333408,5e-005
0.342672333407,5e-005
0.344864333406,5e-005
0.347056333405,5e-005
0.349248333404,5e-005
0.351440333403,5e-005
0.353632333402,5e-005
0.355824333401,5e-005
0.3580163334,5e-005
0.360208333399,5e-005
0.362400333398,5e-005
0.364592333397,5e-005
0.366784333396,5e-005
0.368976333395,5e-005
0.371168333394,5e-005
0.373360333393,5e-005
0.375552333392,5e-005
0.377744333391,5e-005
0.37993633339,5e-005
0.382128333389,5e-005
0.384320333388,5e-005
0.386512333387,5e-005
0.388704333386,5e-005
0.390896333385,5e-005
0.393088333384,5e-005
0.395280333383,5e-005
0.397472333382,5e-005
0.399664333381,5e-005
0.40185633338,5e-005
0.404048333379,5e-005
0.406240333378,5e-005
0.408432333377,5e-005
0.410624333376,5e-005
0.412816333375,5e-005
0.415008333374,5e-005
0.417200333373,5e-005
0.419392333372,5e-005
0.421584333371,5e-005
0.42377633337,5e-005
0.425968333369,5e-005
0.428160333368,5e-005
0.430352333367,5e-005
0.432544333366,5e-005
0.434736333365,5e-005
0.436928333364,5e-005
0.439120333363,5e-005
0.441312333362,5e-005
0.443504333361,5e-005
0.44569633336,5e-005
0.447888333359,5e-005
0.450080333358,5e-005
0.452272333357,5e-005
0.454464333356,5e-005
0.456656333355,5e-005
0.458848333354,5e-005
0.461040333353,5e-005
0.463232333352,5e-005
0.465424333351,5e-005
0.46761633335,5e-005
0.469808333349,5e-005
0.472000333348,5e-005
0.474192333347,5e-005
0.476384333346,5e-005
0.478576333345,5e-005
0.480768333344,5e-005
0.482960333343,5e-005
0.485152333342,5e-005
0.487344333341,5e-005
0.48953633334,5e-005
0.491728333339,5e-005
0.493920333338,5e-005
0.496112333337,5e-005
0.498304333336,5e-005
0.500496333335,5e-005
0.502688333334,5e-005
0.504880333333,5e-005
0.507072333332,5e-005
0.509264333331,5e-005
0.51145633333,5e-005
0.513648333329,5e-005
0.515840333328,5e-005
0.518032333327,5e-005
0.520224333326,5e-005
0.522416333325,5e-005
0.524608333324,5e-005
0.526800333323,5e-005
0.528992333322,5e-005
0.531184333321,5e-005
0.53337633332,5e-005
0.535568333319,5e-005
0.537760333318,5e-005
0.539952333317,5e-005
0.542144333316,5e-005
0.544336333315,5e-005
0.546528333314,5e-005
0.548720333313,5e-005
0.550912333312,5e-005
0.553104333311,5e-005
0.55529633331,5e-005
0.557488333309,5e-005
0.559680333308,5e-005
0.561872333307,5e-005
0.564064333306,5e-005
0.566256333305,5e-005
0.568448333304,5e-005
0.570640333303,5e-005
0.572832333302,5e-005
0.575024333301,5e-005
0.5772163333,5e-005
0.579408333299,5e-005
0.581600333298,5e-005
0.583792333297,5e-005
0.585984333296,5e-005
0.588176333295,5e-005
0.590368333294,5e-005
0.592560333293,5e-005
0.594752333292,5e-005
0.596944333291,5e-005
0.59913633329,5e-005
0.601328333289,5e-005
0.603520333288,5e-005
0.605712333287,5e-005
0.607904333286,5e-005
0.610096333285,5e-005
0.612288333284,5e-005
0.614480333283,5e-005
0.616672333282,5e-005
0.618864333281,5e-005
0.62105633328,5e-005
0.623248333279,5e-005
0.625440333278,5e-005
0.627632333277,5e-005
0.629824333276,5e-005
0.632016333275,5e-005
0.634208333274,5e-005
0.636400333273,5e-005
0.638592333272,5e-005
0.640784333271,5e-005
0.64297633327,5e-005
0.645168333269,5e-005
0.647360333268,5e-005
0.649552333267,5e-005
0.651744333266,5e-005
